titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Gewa Student  3/4 Linkshänder Konzertgitarre,Brandneu |,"CHF 108,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857358?_skw=gitarre&itmmeta=01K7XRMX9QDCZ34S8XWJVCWWGQ&hash=item1fce57f64e:g:VG4AAeSwjmBo8QJb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dDlYBalOZRc6s6soaFy4am1Fogx%2BQSlAj86CnvaS49ahz5%2BsldeHr3pXmucHdth6h%2B3skZgJXIURwQLTjN512MO8zyA0%2FZPxi93MK9Y0j020%2BtEYXs80OVwFnfhU1o2yKi1D178UYsSbe5WSJPkOV5Bq2OJOXm9VNLOIz5zWT%2Fzg1PZuiQ1asChBskQ1%2FBWSQLPvTkuSzcOQ8VNlCoUvQVLXlv18wWs%2F1KwFLbNM78ADTFwAScISGQiao4AJNJvpTgPF7UcT7MucygFi61mawG%7Ctkp%3ABk9SR6jV07i_Zg
La Mancha Opalo-SX  Konzertgitarre,Brandneu |,"CHF 377,12",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857225?_skw=gitarre&itmmeta=01K7XRMX9Q0PDRX7XPG9DND1DF&hash=item1fce57f5c9:g:dBoAAeSwV0Zo8QIe&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fUnErOb%2FjD5FoQ8sRdEvcoWe4qmmOaHUmKmA6wmbV3CykAKJeOYaT5UE5XUWI18PV1%2BXxMhEdaG%2F1keo0IOEQbWK2IxUv1GzxBnpJFWYiOGcMwfCN%2Fz1wL1JZSTnm8iTugZFdhiFjRECFaGQcQveKkho7k9NEGINh3fQo3VnMnhBCgn8Uad3swkm8lZmmrMjsP5ffpzUmNseT%2BxkkuZq9%2FzSPn%2FVAZ2hnFIVOA8jbVRA%3D%3D%7Ctkp%3ABk9SR6jV07i_Zg
4/4 KONZERTGITARRE DECKE HOCHGLANZ SCHWARZ BODEN ZARGE BRAUN GITARRE NYLONSAITEN,Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/144284602354?_skw=gitarre&itmmeta=01K7XRMX9QDDD0TVG5M4Z2X8RC&hash=item2198084ff2:g:kYsAAOSwWS5hi2t6&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eOdI1rO%2FpGI%2FHOd4FXxnwf3WsYGz84JPEE71aZO0csqFFUFfSVxG9lsi7eW7nCsoL3IM0jD6LzQtFx5tgoJ2dlm6hJQMXBe16iQWZ%2FDYongtrkZwc1n%2BsOJGW7%2BTpUVMB%2Fmsq%2BBvZXWvyCBb4fg%2FE3r%2F6RAkeTowbE9gHOFj1pRxHX01svclJWikAeDGFLu6qQBA%2FjoQFEoPItS800O4j%2Fd5jQKgnsSVYNRnaXfe0OKZI2IDdAMUUEcuJ60%2FAAmmoDn6M7dAYZk8cwJUy0xvp3%7Ctkp%3ABFBMqNXTuL9m
1/4 Kindergitarre Einsteigerset Sunburst Tobacco Tasche Band Saite Pik Gitarre K,Brandneu |,"CHF 39,47",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/144659013973?_skw=gitarre&itmmeta=01K7XRMX9QF1WJ8SKBNEXRE1NK&hash=item21ae596155:g:sQMAAOSwXCVkGVRl&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dNkwEp%2B2LNycm5SCx1o3Zi5339oGrnUAjBuam2sZw0xCsWf17ZCFeperIEssf08KDgUhddn9jh9YK4ujzsKuVafZ%2FYjfaJD6N0jebKSLhIzyHr96M0z7sQj4Oc1nJ%2FQ29JQDUIHFs29clwTEh8kLl1oolDPTsz5UKIMkUN8IMV84j916miWGsIcgZyc2Jp4kmjCvE6v%2FE%2FPd9OpNdRxk1%2FKHflao794X%2FHeLVSzIc5RukGFvn8uB2HtfC5YTug8feez%2FxnYELaoZR%2FG%2FOmsase%7Ctkp%3ABFBMqNXTuL9m
Gitarre Vineyard 4/4,Gebraucht |,"CHF 108,94",aus Deutschland,"+CHF 58,97 Versand",https://www.ebay.ch/itm/256905155820?_skw=gitarre&itmmeta=01K7XRMX9QBSVAP8G82NJRXZNY&hash=item3bd0bd94ec:g:wBgAAeSwTR1oCkGG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dySL7f3UsbPFXs3J4zqD1uptTWvohFpEBKCVcCrRUNTwKPkrJgO0p9IQgWy1j04gNOWdXKHnePFcKmqaLTH57th2ckTKWl7p05iZxqiuuzzvBLMYS1tm9%2B5glqhcME%2FUr7w2GzqCfXAyzvi0HBuGGSDPmHNuO%2FzZKeXHmqpWJN5%2FL99Bf%2FSy9mwP2ZKvW8xd5jBuGM6S5sbfsEsKipzZXvoCzI8e1UqC6HEJNf%2FnZWIlWSyM7m%2FXjDc1lgiGEJ2wUFKx6xfo2kSlZ4gQRS4ZOc%7Ctkp%3ABFBMqNXTuL9m
Gitarre Sevilla N-60,Gebraucht |,"CHF 128,93",aus Deutschland,"+CHF 54,97 Versand",https://www.ebay.ch/itm/256912441695?_skw=gitarre&itmmeta=01K7XRMX9QKBAZ2737RGBYRBV6&hash=item3bd12cc15f:g:JCwAAOSwanlmR4Vz&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dcSIqF15iQqiYdwuIjEf2BZG7l4EbQwUe6qcPMQjJjGVEkhn%2BV7j7ef2nHypHJltBcwq7CbOTwxuA4Rzk7YjAPzrVqB1MHHaMU6aydjrOqD3T0jO3g0zHO2KIODXM%2B5xe%2B1%2BGteROH%2FuuNTmzYmtyiBAA8FCGY0MlRPrvtB4mL0tieKzarih8sBteWJ9V9d7xTH%2Ff9FmrLpEoCfG6%2FVG5cHPEFSiElr6lRzxgrNQbpXj1A6rhKAK05ZshQzxzPuExc43Z3oJ9FPGiC6KrnxD6t%7Ctkp%3ABFBMqtXTuL9m
Gewa Klassikgitarre Student Natural 3/4,Brandneu |,"CHF 113,39",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857278?_skw=gitarre&itmmeta=01K7XRMX9QMZZXKCY2SX7JCYC5&hash=item1fce57f5fe:g:JyQAAeSwHzxo8aIk&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cFuDQiKJn4FHuu1k27aGhLZmOk5%2B0%2BzzLTv0%2FmQB9%2F4srdsC0dDn4wjLfm%2BhIEWj13zGChawy7UP1MsL5RzOB9eabTh%2ByrSeNHgS5Xo%2FK%2FVcp8LOqvacqwTpjNlx8F7IzOYqq%2FfvrVGCdMsyPucDtu3kzbuJ24nOvgPwhFSsdE3U0YKecnlyZfwuQyWq0ifUxuvbqkOplj%2FjvSYLRxNqnxlQDSXSHR0YCyHFiwU1FgkA%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
GEWA PURE Klassikgitarre Basic 4/4 transparent blau,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857351?_skw=gitarre&itmmeta=01K7XRMX9QDRRVGP7RZHZDVHAP&hash=item1fce57f647:g:hkgAAeSwdCdo8QJb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dDyeZUyu5GRVipmGgknwDBuK%2FLcK1pvD5TNPBu7D6aJEDOJZFuBaZ%2FtInJUUoh1yxL7aqedgWyfWsLMVqLdEIXIEKxIML%2FXPIBvFmu%2FE1W9wkyNmGPuUr0Og5osLKAFAXG7jTdgqPm5FSZujJ%2BEjYu6MWw8XdB%2FucONoDN6zKzFS48lBSjVlsd9BPPbJV%2F6rUDn9%2F10W5njhfqWfwPMbc%2B44SnQGfXlU%2Fe7RYJS89z0Ga7Tl2TyZHdg2DyOJ185%2Bvlve4SlFDgS82Q2LAr5k4y%7Ctkp%3ABk9SR6rV07i_Zg
Gewa Klassikgitarre Student Natural Linkshand  4/4,Brandneu |,"CHF 116,75",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857364?_skw=gitarre&itmmeta=01K7XRMX9QT6DSW78D6BR6RCBR&hash=item1fce57f654:g:HCcAAeSwVsdo8QLR&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cNUup8%2BwmhxNnKbikKQfoP0OHg4Qi0suaEOjDJE3ZN%2FGDr1dOGRs5QyKoU8V6TPXlVwRR9Tv5nlEeo7JBJqInNqmkV782feA3o6JjDPur78qTbvmTD6mnBh9HxQH8mm9N7VfxNaOKgL5g9PTJjjySM231qj9JqPBMAjDnYhM8E4U1TJ7QQt2pkMZV3M6CaYwRXYLd%2FGqW6YMNnnmpN5REUmy%2FRXFJed2jFU6pFL0Ttag%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
Höfner HGL-8 Konzertgitarre,Brandneu |,"CHF 587,09",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858334?_skw=gitarre&itmmeta=01K7XRMX9QZF0DD9T82NJ4XXE0&hash=item2233e9f39e:g:X5IAAeSwR~Bo8QJZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e3T6kxaMrmENzDR8n3Ba%2FQOk%2FVAy6cqTOXtbnHj0lD%2B%2FQO42dHJfJEBU0%2FkZRH7O9veFUSEFpxgW54BMRELkZtx%2B8AI8012LiqM9PgQJtYnw5EEk4MnbJQHYs9px%2FtPTZFkdci0AlEl%2FWtIw57xT%2Fo08IdAjSVRDnTl3e%2B6uZatcyd9v4fvQ3penj5O6609MtPKHsRz9YAurnfdFqMLH%2FvTscd%2B8MhHnEBoNAtwjvUGg%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
GEWA PURE Klassikgitarre Basic 4/4 transparent rot,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858381?_skw=gitarre&itmmeta=01K7XRMX9QP2YVAG7XCKMDPJZC&hash=item2233e9f3cd:g:g80AAeSwZ5lo8QMQ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ebRXlmIDu8qhTxQlYRfMmd89hej6g3%2F%2BiC%2BeFxfgmXugpK0G0nORZhlYTfTy8UlFLjI21bKNzKj1kIkmIJfh2wQR6Z7T9FzLIQb2aGc2PysILVJWsE8pGD%2B2BGkMEhqYGgzRezx4yVm0i1z0vLJUlD3%2Fq2nC5u4pVE7okvgG3ILlArifhV91tO4ghNsujEHeWDWyOS82SLBSzlhXFbHEWcyTukXpL5wdhP1B%2BpuXet8mBB%2BAtuWTkRpklRH0LevRHAGzZxGoOe1%2BEMsxKN5I%2Bp%7Ctkp%3ABk9SR6rV07i_Zg
GEWA PURE Klassikgitarre Basic 3/4 transparent blau,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857402?_skw=gitarre&itmmeta=01K7XRMX9QY7W03JRY3TRB6CTC&hash=item1fce57f67a:g:TFcAAeSwzwxo8QKX&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fiUIXHgFJgrzPNGC0MRm%2FBcmbZabzVpmAx2ZT637kl2PxBJJItuVacVqShWFZz8fPf3%2FfaWd6ygQp3ghCqOBFKmcmNrxxxe9bpkzZE%2Fecf0VPW%2FxjlGXpTuFQo3uwqdN0Qs3R0jhzQqFtCFrDJrgkqg8ELcfVoeL2D%2B8Uw5nz9pvN9Yn0FS1fD7e3ct%2B4Mn%2BuUR5Ov6CTNx%2FazFwnG%2Bw6ZesZ9y%2B4MMZN64ghg6M%2FSfo777FQ8ftUuklKSzAu4gkAIGguU4Nk5oZQWM%2F70O93L%7Ctkp%3ABk9SR6rV07i_Zg
ANGEBOT: 4/4 KONZERTGITARRE ROT SCHATTIERT GITARRE NYLONSAITEN - TOP,Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/196067438173?_skw=gitarre&itmmeta=01K7XRMX9QTRYS2GKEJYMKT9AA&hash=item2da687ae5d:g:myQAAOSw-idlSMBW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eKLkV5uFIlO2trjVbATceDrRkRRqhAAx7uIRIQpImXBWtXCDdsLTgxaZCXwrCPXDDbEe8NhF5nFyd%2F1so9DTZPLRZTHU1cPQ%2BXivPEn4PVeuDiR%2Fpcae7jC3vovhWHZvmZZxNaMS1nlsyp%2FocG4H18Idt2V7%2BSF1CFLgZQeV6dlnUc7igy5R6S1PI82iGr00zdp2Kh8mhD%2BWxeE6GafeYzUS3ECnV8jHguoJS8KMvAnRXAfNGHPAwaMLhZm7IsWUEbRpZ9d%2BjiN%2F5wsxe0TcdQ%7Ctkp%3ABFBMqtXTuL9m
"EKO GUITARS – CS-2 SUNBURST Klassikgitarre Studio-Serie, Maßstab 1/2, Farbe Sunb",Neu (Sonstige) |,"CHF 67,18",aus Deutschland,"+CHF 46,19 Versand",https://www.ebay.ch/itm/226988324231?_skw=gitarre&itmmeta=01K7XRMX9QRR6V29FWQT5K6G1G&hash=item34d98ef587:g:Gl8AAeSwXJVo0nHY&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dhivCIybShmE52VypNLKGwkyd9z72FksiEULC3G5fUXO5%2B6Q4FTZFpH2lf%2Fl2ifvq2HJm2S2tB%2BadIF1U5TLTlaQeQE5MfKHqckpOTChyVgyZbpY%2FRH7nz7vXT%2Fm8hUqDWvaVMgu5ee2SmY5jdziwcFYs5xMrB8YippRJRy9YiLU%2FrS4FpE6nxfKYHupqlpXkTxVLrJge51TVmIVPC6W9k26Mw%2B24GQLrSfQSud9aSI%2Fwm1FCBoYfA%2BwwbpHwnf86BGjuVOt%2BSl3je6HVfL5d4%7Ctkp%3ABFBMqtXTuL9m
Gewa Klassikgitarre Student Natural 1/2,Brandneu |,"CHF 113,39",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858333?_skw=gitarre&itmmeta=01K7XRMX9Q6JSFYMKBN70HY2XX&hash=item2233e9f39d:g:9VoAAeSws1Bo8QMK&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d%2FXvnkBtFHqL7iQF%2BTDvQxgGc%2ByPbwfXJbYW3BnbE1dUpCCBxmu1%2BYctdejEeePv04YezPj%2BpPKleS%2FBf%2BBEYk7Oo8XC3iJuEQ1NtVIxc13gqfEjgFbo64BgbNgDGIrv%2BMgCv2lqfGH8u1W3Qz6uUn1wCoNz1rWJ5nonm%2B1TI9QkPHXDB0USrgaNKw4BVSXREtEnbvSHqLZzgHKOWqCoEw2OCsaIQEETeybth3GeoOrQ%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
"Gitarre 3/4, Konzert, Kinder, Jugend, im Set, 3xPlektren, Tasche, Band, Saiten!n",Brandneu |,"CHF 41,15",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/190854480996?_skw=gitarre&itmmeta=01K7XRMX9Q7AX5EKK04BX4GC36&hash=item2c6fd04464:g:EJ0AAOSwys9flsNe&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ci%2BSXcZ0ZpmYUftsGYReYny%2BUyIQ6CDuRVb7ZywU%2FktgqTRvY92EpTUm%2F1BPMzZqyusASgDEXs1iyN%2FOcnWH99o1U2K0dTMLrSJmrdjW6ztTduAv6aomWuItW5U0Hpf3gQSSRmRXeO1yZcepN9KTtZCzjSD7zIwZBsUEs6XDKb%2F1TNs7W0GP6OakNAOe2XovS8BpXEMgfR%2F1zbpWgRDHrwadTIt8lr8wXxXKwrbpML4n6WK190DJm8FVPlwTf%2FIOEVPFLtFcdNg2NWtb9YfAIG%7Ctkp%3ABk9SR6rV07i_Zg
"Gitarre,4/4-Set/Zubehör-Tasche+ Band ,ersatz Saiten-3xPik/Plektren,Farbauswahl!n",Brandneu |,"CHF 46,19",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/190858423784?_skw=gitarre&itmmeta=01K7XRMX9QEF8ZDZF9FCHDZ38P&hash=item2c700c6de8:g:TocAAOSwOyJX39f3&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ehQ4yNj7PMh1qxKkGb%2FmulRzSSsOHmMHVZ5r5VpfYLmxcUQfti3Mgdw6p2DMlfR674N61SNltxcCvVrPi2bNqvHlEycyBZJ8kuYs9ugKycET0tPAqwVhVJU26zZ20BhwtnYj88iIyAsXZk4%2BEqA%2BLEuL2LONVs4qbf4VtVfknDTK4Rx%2BiNYTInCoIwTtYAWbTiZSrp52llUOBXZ3UXPBFX3RvxngzJGr6GZu%2B3yjJNmg%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
La Mancha Rubinito CM 4/4 Konzertgitarre,Brandneu |,"CHF 183,94",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857274?_skw=gitarre&itmmeta=01K7XRMX9QT4K1YVX5GD10RXNB&hash=item1fce57f5fa:g:BBAAAeSwfuto8QKW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f5O76wUe8ylDi67JxvGrS5W5NbYArDmqfg%2BzumnZfvsfVbqVzXsqnAfE8EYd1R5tyAL8jk91fdTRCjCfy%2BvVCk3H39AvyLKUe3YvTVca65oeVnAzzlzkgEeKIILf3yEpRgskKJx6cA5eYWi%2BddkcItTDShXxQmcnS7bVPNDkm3dNtlW2Jb1QDdOPupyzT8PB%2FaBQVy9HYOUzSZ7%2FNDCrPbarG9yEc1O7D0K0DPNWqFAg%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
GEWA PURE Klassikgitarre Basic 1/2 Transparent Blau,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858372?_skw=gitarre&itmmeta=01K7XRMX9QHRDYE0GFQTG6MJ0W&hash=item2233e9f3c4:g:mZEAAeSwj79o8QMR&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dAzCB51rV3s7%2BnMtlwqj4Tg7YBqJJPpOYGVM5W%2FQ2aaESKsaFt3ZMiQOs36JyG8UNxFrNZnJwOCuSbsxL14Dwm1KoGYq6IhAkSa7fM8uDh3jTw%2BFgHV8sCU2SLFR91xzRBnjs6N5USCEDebqTXGvgUc0yBocDlnIQaN8fgLSRtS15dJ82gPxBaskhVGOOe4HB%2BOBdCeVLGkOSiz0oRR3r%2BIb3B6JhF3tmVCM%2BCSVvkNg%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
"Gitarre,4/4, Konzert-Classic-Gitarre, verschiedene Modelle zur Auswahl,",Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/191439162925?_skw=gitarre&itmmeta=01K7XRMX9QY5BD1V049HVDRRSS&hash=item2c92a9ce2d:g:ozAAAOSwmLlX37tp&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c2Ko7rMZa%2FlBOcRkQMep87syFku%2BvDjFKoGwXDFV%2FXKy1KWaJB1iyOmRO7o%2FHn2zcV%2BpQ%2BsGS1Lt4FsDnYDOiRqOFnqD7bgFyz4XHWOr4Bz9XxYoR5uveQ%2FcedGof9SZLuxInkIqVoUAtR6x6g3BwIgxuFON928MFLC39xIQUDgb8rrnlvqhDoIC4mLUa4wYMWFN47IKXs5zBMuiYAtq8tYQlgw7bZCpWstv8HhLIz8Q%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
GEWA PURE Klassikgitarre Basic 1/2 Transparent Rot,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857333?_skw=gitarre&itmmeta=01K7XRMX9QJ271ZWGGKEMRZN9N&hash=item1fce57f635:g:OfIAAeSwCEdo8QJZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e1YyNDNnOsvoU48EFX%2B%2BSwmA6Ku%2FLXtG3vWjo46UAoPhvAwtQLEBUMtRoKReOAYlEXwOLBUQwCbuFvWFIKZA3a0oJRaWmlWbiYPOstKpJnlBsMxOOcqTuUcRrHUTX1qIUzDh%2FnfC8uD5ySRMgD1YO1MYlhtqpD04FlM%2BYm13misC4dB302WS5K2cgArcEj0pZOvK%2BNpEY958SJHDMj4L3LlBfocW0diSuTxd8AYHeYyg%3D%3D%7Ctkp%3ABk9SR6rV07i_Zg
4/4 GITARRE FÜR LINKSHÄNDER - IN VERSCHIEDENEN FARBEN - LINKSHAND MODELL LINDE,Brandneu |,"CHF 33,51",aus Deutschland,"+CHF 30,15 Versand",https://www.ebay.ch/itm/190673658163?_skw=gitarre&itmmeta=01K7XRMX9QTH9SZ57709ZP39E7&hash=item2c65092133:g:SdoAAOSw6DtYSXtz&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ezfWu9Znzr38zYV7pAv6wBKv7qq%2FNwefr2HcNzNrHcLNqMGBxrGa1LK0k661KBZ6WvUOzHykucSPzI515exFAuUJ1888xsVpwFE4D%2FC%2F39ArmhlgQwa%2B%2B%2BXmLCyvIam4qZ3vcv%2BQ4Cz0WX3F0eis3piAwgZwb%2Bw8RQUuNFH7Dn1VbFQYWESzF6G6lv%2BkJb849L5vwGccUArDb2yZZHAbss9RQifxx6bI54%2FK5MSoiDFaaiG%2FpOwQz9iKtuLj3mTqImygLf4CrViK4rHYJRQFFU%7Ctkp%3ABk9SR6rV07i_Zg
GEWA PURE Klassikgitarre Basic 3/4 walnußfarbig,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858375?_skw=gitarre&itmmeta=01K7XRMX9QD901E1SYN4GFXJSZ&hash=item2233e9f3c7:g:4hAAAeSwcbdo9Ec~&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f0wip16CJbRDilLxhfqQ6cRgfcsL%2BFkng7%2BkMjuh1ZvqqRxwVTP4ZDOP1iWlpfk8KEZlhxY4Gs4OGAf0de8%2FRbbzEVCjUSJUcflgYsxItYMeIx0x2UHWRC96rJDEJvb3vPNBW%2F5OHTalRu%2Bx%2B8JmtZ3VutyQNAiF%2BOVQ1WDobDoluTjsrsfZ7rjlQ1mw4pqHVwIiXbPc331htrfuO5r4byq0GGtg4iTheExURRkW9qN6aPMfI4bOZhv2XQFcniagoekZp3oE1YWEMasUeaP4jU%7Ctkp%3ABk9SR6rV07i_Zg
"Altamira N500   Meistergitarre !, Aussteller 2022 Top Zustand, !",Neu (Sonstige) |,"CHF 719,63",aus Deutschland,"+CHF 19,98 Versand",https://www.ebay.ch/itm/297619700346?_skw=gitarre&itmmeta=01K7XRMX9Q696RHF2KVQYD22QZ&hash=item454b843a7a:g:~RkAAeSwigJoUskG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cBssb6nHlupTQCWeoPtfuWenbF9vt5LKN0m1tTqiAmYeLyhCgDTvbF9NTFJ5ox%2Fi37H1mi2cwi%2BHNtwDNx9l%2FZoE8XNDqkteZqLD4Jn5RC8g%2FRrznIpaLDlCugr0cRjs7u6jd5K6zUfFUMgA%2FnloYN%2BiWlIR2JvZpysO8w4jTyvOxkQwfREmL3GXusxg6gPRcKj%2BUhz1t99NrAMasiNvYUX5kY6oUFhatJxmBtR7aiU%2FaSFAeQ8SjnUGq6ggztwWHPESg8w4gfqKVSkffIkjZb%7Ctkp%3ABk9SR6rV07i_Zg
"1/2 Kindergitarre, Konzert, Klassik, Gitarre-mit Zubehör-Tasche-Band-Set-J2!n",Brandneu |,"CHF 35,27",aus Deutschland,"+CHF 30,15 Versand",https://www.ebay.ch/itm/141143492795?_skw=gitarre&itmmeta=01K7XRMX9QFF8CWNPSJEHMS06Z&hash=item20dccec8bb:g:pvwAAOSwcLxYEdIE&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dcdHnpeRreGDsHF8InlCdxdA%2BoUmPOpkNi37EY9cSdrGWcVlZ2pUJvgXBss4EN1iOQk0PHMFhcTDZEGnmyFUVX0dLxsZ0GVsmVGhXJ4QwXdpJkwthL1Y45oeSdHptcEl0cnIP76ee48LCFdE1lsTnX6nOTQmZ5c1S%2FsMtFIgRrty3gugjwYMJ4%2Fp%2FgjMFC3%2FEwi51zqHjziUx5ypxfyFZcDq3dlZbrwRTwmYdgDSf%2B4A%3D%3D%7Ctkp%3ABk9SR6zV07i_Zg
GITARRE-4/4-KONZERT-CLASSIC-VERSCHIEDENE-MODELL-AUSWAHL-LERN- U. SCHULGITARRE!n,Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/190653662266?_skw=gitarre&itmmeta=01K7XRMX9R5R85N9P92ZF8ZWR4&hash=item2c63d8043a:g:MegAAOSwOyJX377Q&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ddBIQPp%2FrSq%2B0GkZ%2FlLtKjpkjg4Xg4RtGPH9L6%2B5bX2sEIrr7Nik%2FIjzkdyJuBm1oVIZJfIidMElPo2NI%2FhYpft7JXmlDQJDCJT%2FcHyPO%2BSL5offKejmgbmhSbMtN4YThswbBjvK%2F1VYDKKvFGgSk4DF%2BH9gwncDetuR4LyZRIfSk7lZPrcaHcyXJ3%2BWbhL9h4II00YuqGfBUJJN2Hw%2BXoQsnLK7l%2FMkogbRzpeAedig%3D%3D%7Ctkp%3ABk9SR6zV07i_Zg
GEWA PURE Klassikgitarre Basic  1/4 schwarz,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858374?_skw=gitarre&itmmeta=01K7XRMX9RDGCT8C6HYRVGT747&hash=item2233e9f3c6:g:UBoAAeSwfHto8QMI&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fq9UwyeHY6bFxEjkUh6PIXXtuughKNsRlb%2BbOXHOPEPGlyTM8g6ZZp4n8xEyjOsNWH5ZKFLnDkuFUO7%2BzDEwYKxKlOg3O3MAqIzgt6MhGMXpOWS0CvF%2BtPvRuq2dK70NYpHkAjrgGH5a1FhQ9mfNBsrixNub6yDaq2a2KPabQCEzFrkdbE8i%2F03pSkJHPrAlcIAsk6O3EFymv%2BjJ%2BGEwwPYbNVebeItmpW4kxibCqgHg%3D%3D%7Ctkp%3ABk9SR6zV07i_Zg
