titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,aus Schweiz,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,aus Schweiz,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Gewa Student  3/4 Linkshänder Konzertgitarre,Brandneu |,"CHF 108,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857358?_skw=gitarre&itmmeta=01K7XTDGPM9E92QN180V1TP870&hash=item1fce57f64e:g:VG4AAeSwjmBo8QJb&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e%2BGg%2Brn0UEhtLHggxBPzYRgyR2bORxK%2BCjlSQ9Om2LrFmRKSHsYm69HlAZQBxnTdRq5GfsEDPI0ZOgaj%2B7B94WxLgaBIt9HWpiTr7GlyCLqCtlDz2ogVCadVyA8XeDyxTnoL%2BAcNDutfPuLHziFsb64PpW1gjahaFRVXeV8l3HcgdDYqb1YGgfgqIYXIx%2F292fuVKB2AofmwE1txsGlFXNB%2Btb%2BERfpaghrUGZqXWJzA%3D%3D%7Ctkp%3ABk9SR-iLtrq_Zg
La Mancha Opalo-SX  Konzertgitarre,Brandneu |,"CHF 377,12",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857225?_skw=gitarre&itmmeta=01K7XTDGPMK2FS7E6DNHTRCYBF&hash=item1fce57f5c9:g:dBoAAeSwV0Zo8QIe&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fUnErOb%2FjD5FoQ8sRdEvcoWe4qmmOaHUmKmA6wmbV3C7BPK8tKVqzbqnVg3%2FBE52bDovs1FlmNpTqYlF2UxMUxZWidKJVE3gp7pXsjRJ7y06to3Snm2NxbjkpNVcJJJeiSzwKZgDz1YtdS43We%2FX6Mp%2FwYj88fmd6yp3eiOeFh8ST6%2FHTLnQjDSM%2BrsLEaXOwPhKzxmhPxlJLmINBUBr0r3aG3R5xytF4SOLmhF%2BkLeQ%3D%3D%7Ctkp%3ABk9SR-iLtrq_Zg
4/4 KONZERTGITARRE DECKE HOCHGLANZ SCHWARZ BODEN ZARGE BRAUN GITARRE NYLONSAITEN,Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/144284602354?_skw=gitarre&itmmeta=01K7XTDGPMG46CB852C20JCRC4&hash=item2198084ff2:g:kYsAAOSwWS5hi2t6&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eOdI1rO%2FpGI%2FHOd4FXxnwf3WsYGz84JPEE71aZO0csqFFUFfSVxG9lsi7eW7nCsoL3IM0jD6LzQtFx5tgoJ2dlm6hJQMXBe16iQWZ%2FDYongtrkZwc1n%2BsOJGW7%2BTpUVMAUy0eV0RgpHaAvi48yOmQILmKGB3EnafiAb2866cjCx6ukqtl71EWar8ya7Y9dh9K1kkkdNOAZ85%2FOBIqrGv8O7Uc0jbrBuOJjo1ranPcwwyFyRLordsFppURE8B4iaK8YpZPOk%2BFrZQb5SrMjPG4L%7Ctkp%3ABFBM6Iu2ur9m
1/4 Kindergitarre Einsteigerset Sunburst Tobacco Tasche Band Saite Pik Gitarre K,Brandneu |,"CHF 39,47",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/144659013973?_skw=gitarre&itmmeta=01K7XTDGPMTTQMXW7HBEEMJ15G&hash=item21ae596155:g:sQMAAOSwXCVkGVRl&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dNkwEp%2B2LNycm5SCx1o3Zi5339oGrnUAjBuam2sZw0xCsWf17ZCFeperIEssf08KDgUhddn9jh9YK4ujzsKuVafZ%2FYjfaJD6N0jebKSLhIzyHr96M0z7sQj4Oc1nJ%2FQ28ZdHniZa5RVaZa3Zkq6pVckSLYM%2FSxJPjQZDAE2pUE7JH19N%2BCgiw92QatPI3n%2BHc8PYgTj8GmmW6ksVD%2Fqi0cEnVfPy84l5%2FmEJLIVHatbJ30pCtzrRsPJq2Yfn3nJ9TL9Eb3%2F0WFncBXWiylUV3k%7Ctkp%3ABFBM6Iu2ur9m
Gitarre Vineyard 4/4,Gebraucht |,"CHF 108,94",aus Deutschland,"+CHF 58,97 Versand",https://www.ebay.ch/itm/256905155820?_skw=gitarre&itmmeta=01K7XTDGPMHJ9K5YCM6T7FN9KD&hash=item3bd0bd94ec:g:wBgAAeSwTR1oCkGG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dySL7f3UsbPFXs3J4zqD1uptTWvohFpEBKCVcCrRUNTwKPkrJgO0p9IQgWy1j04gNOWdXKHnePFcKmqaLTH57th2ckTKWl7p05iZxqiuuzzvBLMYS1tm9%2B5glqhcME%2FUojpZuiNcdz5ObVJ1iG6Cmg0M3rl0JAdjLOrTzdQeu71HURXBVE%2F0noiL0C49bLytU5C4%2F7Ek%2BRDCIqwC8%2FHh5PySEG29QQY7hFC2UvmX0bEWVzohRjqAJuww60xINGWLS2xROWADrkNs6Wmp2YUGcx%7Ctkp%3ABFBM6Iu2ur9m
Gitarre Sevilla N-60,Gebraucht |,"CHF 128,93",aus Deutschland,"+CHF 54,97 Versand",https://www.ebay.ch/itm/256912441695?_skw=gitarre&itmmeta=01K7XTDGPMT4AVFW7Y6FKMD43Q&hash=item3bd12cc15f:g:JCwAAOSwanlmR4Vz&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dcSIqF15iQqiYdwuIjEf2BZG7l4EbQwUe6qcPMQjJjGVEkhn%2BV7j7ef2nHypHJltBcwq7CbOTwxuA4Rzk7YjAPzrVqB1MHHaMU6aydjrOqD3T0jO3g0zHO2KIODXM%2B5xdItiCK38YWKcC5gGJ20HLbLnuQA7R02e6jXfgAZLa4Fvk6UoBWNITqGPAEbwCSjEN41NxK42sT%2FKCUCJ%2BxrVbEqLenr6W64x01%2FDZG3lkEJMcW%2FpD5C6j4uORMDW5V0LV4gHXuse5CQe2h9IWhy%2FYO%7Ctkp%3ABFBM6Iu2ur9m
Gewa Klassikgitarre Student Natural 3/4,Brandneu |,"CHF 113,39",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857278?_skw=gitarre&itmmeta=01K7XTDGPM00EQWXWKRWSQZDF4&hash=item1fce57f5fe:g:JyQAAeSwHzxo8aIk&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dDoJWOkxZBRPty7H0Ux%2F0wRm0Q2aaivjzRJq8Zo%2FE6D9JSb0f7g8wOBHVMXuUbChzTF78AjxFfzNR0OnuQtDGgEIr3VHPCtdx7%2BTT7HNMNxvXVp1ULNOfSHfEQaVkmnOWMtKEZp2DqjvWkLWO%2B2i2J4kdrHeP1ij1FEy%2F7D5sVMIF2lzQWKyLASr8kJ2FgzwNzjzi4uD2EROlvcd1oKd10lftuezs3NkO0foVj6X4AzcLre3EDGfkk06l0yqdgM20Eelg6Bkidvg01az%2BB75hu%7Ctkp%3ABk9SR-iLtrq_Zg
GEWA PURE Klassikgitarre Basic 4/4 transparent blau,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857351?_skw=gitarre&itmmeta=01K7XTDGPM44RG054AGCGTAZCR&hash=item1fce57f647:g:hkgAAeSwdCdo8QJb&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dFPdHxCV%2BCRrDbeTCxyUM0ELefpaTTqDBjuzurxDrJoeTrq6WYMgtWSgxlH%2BIHj32T0OdRqggU8CNcnAR0zXQSJRQHfVlQsPfbsMhiZ5%2FyE6GXgw1CfCcICClz4pXFBu7VDyEh8YUuB9EKWUka66TPlYD9jLydXOUP8Pbb1xpQJqaZg3I%2Bk%2FzqfDk6jfKzOG2O0PnxdIaLzeaNQnRJDJXW8pc%2BC6Ls80s2w%2BIlCifGQQ%3D%3D%7Ctkp%3ABk9SR-iLtrq_Zg
Gewa Klassikgitarre Student Natural Linkshand  4/4,Brandneu |,"CHF 116,75",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857364?_skw=gitarre&itmmeta=01K7XTDGPMSATCRTRFWEEK1J28&hash=item1fce57f654:g:HCcAAeSwVsdo8QLR&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ceR4Am8JTQx9HCV7QhJtomwcyVvbmPE2spaUFbhEcI%2BUdJiWaFPJTY0W91cEYZUX9YbiQFr7C%2BOhZ6%2BtHHYzjwhErVcD2ZiLiT8QIlkYCBNVK6RQiCbigFk0FoHcpVpNL1eVgqi24aRx1YRw6Mat%2FXPcZ0c5T90YCWDgp2EtvfwTwSXBHBPwnlAXhHLFH1Ajcj2nOcF5wfTSfmNQKy8d5oUP9J5lUfXibCNhSr60Aii%2FO9QBuThS4BC0i24AviFVixx92os7W6SHC3x05t%2FXrk%7Ctkp%3ABk9SR-iLtrq_Zg
Höfner HGL-8 Konzertgitarre,Brandneu |,"CHF 587,09",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858334?_skw=gitarre&itmmeta=01K7XTDGPMPZJQRKD050EAKEAT&hash=item2233e9f39e:g:X5IAAeSwR~Bo8QJZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e3T6kxaMrmENzDR8n3Ba%2FQOk%2FVAy6cqTOXtbnHj0lD%2B1C%2FG1eg3m%2BCb7h%2FU0iNjmHzfuaeLyaF%2BGTt8f91lFbqGl1%2B%2FrVCghHr5ajGaBiangWaLjxSqdkrwG8NCQUiGTWkFQ10zIVBSpUTw01W2m60ZC53uyo%2FpL%2F2s4mtWd46%2FsxoWxC4WB788EsfxPF3Nt%2BOQOHiMkwOqgts6XO%2FbuQFRN39i0JmUXX%2BabPzXiud9A%3D%3D%7Ctkp%3ABk9SR-qLtrq_Zg
GEWA PURE Klassikgitarre Basic 4/4 transparent rot,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858381?_skw=gitarre&itmmeta=01K7XTDGPMA2K6QRZM71MNW2GM&hash=item2233e9f3cd:g:g80AAeSwZ5lo8QMQ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ebRXlmIDu8qhTxQlYRfMmd89hej6g3%2F%2BiC%2BeFxfgmXugpK0G0nORZhlYTfTy8UlFLjI21bKNzKj1kIkmIJfh2wQR6Z7T9FzLIQb2aGc2PysILVJWsE8pGD%2B2BGkMEhqYHjo2qZRsoCIDhD6EGApiGhNiGyk3Pg%2BQFxX6gAO4cGDemBgEP42L0w7U1%2FFjtZGhst0W2MVOE%2B6uAKbjfCNH3vkeuDEOHgdZLkFoOon3TS%2BMQTp%2F7SM5nXawBoGwtNE1NCWx767uDcJUKMapfTo7o6%7Ctkp%3ABk9SR-qLtrq_Zg
GEWA PURE Klassikgitarre Basic 3/4 transparent blau,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857402?_skw=gitarre&itmmeta=01K7XTDGPM5SZT10D37QN09C4T&hash=item1fce57f67a:g:TFcAAeSwzwxo8QKX&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fiUIXHgFJgrzPNGC0MRm%2FBcmbZabzVpmAx2ZT637kl2PxBJJItuVacVqShWFZz8fPf3%2FfaWd6ygQp3ghCqOBFKmcmNrxxxe9bpkzZE%2Fecf0VPW%2FxjlGXpTuFQo3uwqdN3gdkG%2BTlE0FeX0EIE6eKw5TZ6vaOj2m4Sh708yQeI0ApfyjFEEKwBXbV%2BzCnvFV%2FcAIJ3DhlztWOnMP%2BGTE7Wxh12Gpmy%2BmdXDiU6YaWi5YFN3XdGUz5oApVDPhROxvX0GhVCkPfP5tAdJY6Nbup3l%7Ctkp%3ABk9SR-qLtrq_Zg
ANGEBOT: 4/4 KONZERTGITARRE ROT SCHATTIERT GITARRE NYLONSAITEN - TOP,Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/196067438173?_skw=gitarre&itmmeta=01K7XTDGPM4BQ8KQW9WHWNRB2F&hash=item2da687ae5d:g:myQAAOSw-idlSMBW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eKLkV5uFIlO2trjVbATceDrRkRRqhAAx7uIRIQpImXBWtXCDdsLTgxaZCXwrCPXDDbEe8NhF5nFyd%2F1so9DTZPLRZTHU1cPQ%2BXivPEn4PVeuDiR%2Fpcae7jC3vovhWHZvlrPxqjCC6gC%2FXGj2Pb2KtN2N2w0y12BpeDavBqe7gBcymWkQ4114s1J0oraUcUZRMlLlyjnL27oaz7RfOTTZAAXFoFWZWOBcUjDVw4MgpcOCaCnf3%2FLESqCbdjHRaE0sfjIc1XUcQnwfs4RSXfZ%2FzJ%7Ctkp%3ABFBM6ou2ur9m
"EKO GUITARS – CS-2 SUNBURST Klassikgitarre Studio-Serie, Maßstab 1/2, Farbe Sunb",Neu (Sonstige) |,"CHF 67,18",aus Deutschland,"+CHF 46,19 Versand",https://www.ebay.ch/itm/226988324231?_skw=gitarre&itmmeta=01K7XTDGPM9SX6TA6BMBV91MFS&hash=item34d98ef587:g:Gl8AAeSwXJVo0nHY&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dhivCIybShmE52VypNLKGwkyd9z72FksiEULC3G5fUXO5%2B6Q4FTZFpH2lf%2Fl2ifvq2HJm2S2tB%2BadIF1U5TLTlaQeQE5MfKHqckpOTChyVgyZbpY%2FRH7nz7vXT%2Fm8hUqAu%2BqRYhde64C%2BrXrDImYmNRkwdIcayIEns%2FEo9z2V8q1d5jPh2fqY7qp6pEm%2Fp96DAhrTyeiSACKm8fAkT49VRfUylu9atmeOSCF%2FtlFSftFu53pIHdUFok2uWwGnqZ%2FJ3ANOycwgNQD6Qay848wf%2F%7Ctkp%3ABFBM6ou2ur9m
Gewa Klassikgitarre Student Natural 1/2,Brandneu |,"CHF 113,39",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858333?_skw=gitarre&itmmeta=01K7XTDGPM1ZQTB9GAQ2S4GYSF&hash=item2233e9f39d:g:9VoAAeSws1Bo8QMK&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eT5qHQSusPqzzaFrq6njwT%2B9H8puZfpEpzHipuO02KtSdEfutryB%2BtITa8hcynaOTuB%2B05lqxXahKxd4VXvm6scZuxLSm9WwMIFy2to6Ul1RrG4Y%2FcOti2uQ06E8xCTFoMzlc%2FRCM3y8ErdCQTuhxo%2B2r0y0qwKfzXk0Yf5HE2Ob0nqzAJrWZ0bCDnH5uEVj9GDyTNa958O6V0We4Wl9rPaNj%2FzOmDU2gqLyLsna1f9n1p8RN6Z67NLdCDH0VkPYJYoon0O4IDlg8eANz15hMh%7Ctkp%3ABk9SR-qLtrq_Zg
"Gitarre 3/4, Konzert, Kinder, Jugend, im Set, 3xPlektren, Tasche, Band, Saiten!n",Brandneu |,"CHF 41,15",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/190854480996?_skw=gitarre&itmmeta=01K7XTDGPM1E4YGW5E8PNY4M7C&hash=item2c6fd04464:g:EJ0AAOSwys9flsNe&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cvBp%2FLl1eoUBbmA14Yr3nO%2BDebo%2BEcNyUirFPrnqNdaM00%2FbtEss69uchKkOcDIUAYESkDFwzYTFttChScB%2Fe1328IxyTA09OoyCQmH6Gszaq%2B8IgSAuNt7lBBLE2YSCO8p2o7%2FJZHJ9siUu%2FtQr%2FFveMvu2W%2Fmm4kQ9dPV2M5ikv45pab%2FgU0Y5fnFWgUU4GnkA73XrCsA%2BoHUYy1T7OGARohNf%2BQ8erjjb5QJrjvxA%3D%3D%7Ctkp%3ABk9SR-qLtrq_Zg
"Gitarre,4/4-Set/Zubehör-Tasche+ Band ,ersatz Saiten-3xPik/Plektren,Farbauswahl!n",Brandneu |,"CHF 46,19",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/190858423784?_skw=gitarre&itmmeta=01K7XTDGPNCJVPZ18Z95BPPYZP&hash=item2c700c6de8:g:TocAAOSwOyJX39f3&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cV3IO8ahc1LbQ80CK1PnfeYX8ZZk56SSgJfFb54xqAdvPhPPvNbHTQe3%2FrsOEBjthmyEF7%2FY6nssXODipV3LX7kTaisJy42Pe%2B1%2F%2BQE00GE1YQ7WPRtpxH7f%2BKlhCy7KYzsqzyx7ir%2BSOFF9XNMqH6V7YNw6LoaDUSu7CRGZAlUERmmyAuPqLaIhdufggw9Li2a5%2BnNQncgCas6%2FrNRpEzDCeqaXxv26t7TYodglZTFTNiL1dyZxgeQNqABQ6D3tDpGoEtKx0d25Qj4oMKqRbd%7Ctkp%3ABk9SR-qLtrq_Zg
La Mancha Rubinito CM 4/4 Konzertgitarre,Brandneu |,"CHF 183,94",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857274?_skw=gitarre&itmmeta=01K7XTDGPNPG9CZVKD59JYDFJ8&hash=item1fce57f5fa:g:BBAAAeSwfuto8QKW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f5O76wUe8ylDi67JxvGrS5W5NbYArDmqfg%2BzumnZfvsd72G%2Bnx0%2BmrUKLyKtX7xErSIk40%2FDrDna2jqGNbxuavehD8M1bRhwd0yjOKSmPETr8DgdpdIGteWDnecZtoBu06t15KCWeMsYqxUoYA1KTFQf6ltcT1UQ3j7eTroG3QBjKj3kJ1jMjpdgjtL%2FVdf3O5DmwNNd06y7G9vztPAFv7NlQ6KhxgMegMYXm5yeH%2FZg%3D%3D%7Ctkp%3ABk9SR-qLtrq_Zg
GEWA PURE Klassikgitarre Basic 1/2 Transparent Blau,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858372?_skw=gitarre&itmmeta=01K7XTDGPNREDRK8D7YKS4JSVD&hash=item2233e9f3c4:g:mZEAAeSwj79o8QMR&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e42jjbwE%2FU9LBalZ%2FFbasEDdaz78N1p%2F1M6txAZPuviwsVVzGCVG1KkcQ9dFvq9nC9SQ2%2Fl7zafZjF2Gce0ovbOGk0ZXxT8aj1jiMvgW1%2Funm86nZqcDH3k7%2BCp9wNcUs1tytP9XCmBkETtH7e05IO5AIUBkobPVttntyM64cI4afDeb7K4%2BTf4drJVoxII3xPx9G%2Byyj5VgKNL%2BRIKGF0Ys5NSd2lBEdlRC1Bv2tyx1gidXLXvpVJzEwMfm%2F7E%2BbehwEzLIMk5Xz1bNyjF4hy%7Ctkp%3ABk9SR-qLtrq_Zg
"Gitarre,4/4, Konzert-Classic-Gitarre, verschiedene Modelle zur Auswahl,",Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/191439162925?_skw=gitarre&itmmeta=01K7XTDGPNZ886DTHFN25MH65P&hash=item2c92a9ce2d:g:ozAAAOSwmLlX37tp&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c2Ko7rMZa%2FlBOcRkQMep87syFku%2BvDjFKoGwXDFV%2FXK1LCfQ%2B00501Su90kWoWggZTxaykN8vhdu2y3OugLVvoCvKpCfNC%2FZxWDZoC1JDh4wbEuWfLpnR3Whq6p6UZbbwRKRdBixp4Si5kwp2%2BQapBDXp91eMqw8dfvVssyGCt%2BD8G96Bls9gnNQT8LxnAhKjwsmoYsHe61sILYLnI7CLVSj2RBTrkJkLtyZplo%2FCfLA%3D%3D%7Ctkp%3ABk9SR-qLtrq_Zg
GEWA PURE Klassikgitarre Basic 1/2 Transparent Rot,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857333?_skw=gitarre&itmmeta=01K7XTDGPNN78JBFBE7A93VFPZ&hash=item1fce57f635:g:OfIAAeSwCEdo8QJZ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ch1n3sd6sN1SmzS78xrcVJwMoRgSmSWMXsReMshijaf4HPLXQpWcO8Q%2FcVaZXLmX%2Fu3wwKGAmSIIeMUYdNVzWLrcR3RiveRkID5cXy1SheIV5SsOMUFadesaZNCmzuVEYqkJHUOyfbsqHF%2B1Y3OqiywiJLpQN9r0utabo1tkmaNsrK7usSlI9srvQ5dW8511ZeKwp1d29RyUuJEhf8Jrb2jpt4IGhtKY7X4XH5wXgUqxg6AKOsuMqce4F%2B7IkXYEA3x2OyUdvmAvTRAD7nchte%7Ctkp%3ABk9SR-qLtrq_Zg
GEWA PURE Klassikgitarre Basic 3/4 walnußfarbig,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858375?_skw=gitarre&itmmeta=01K7XTDGPNHK6NDZVJMKK58281&hash=item2233e9f3c7:g:4hAAAeSwcbdo9Ec~&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dvcb0Zc7mx2kcp%2FGeyd7TtG5U%2FyQ%2FkIkDPzz4y5c81HAArgH1Rn1l4aNGnRHJgLwDuphpauF5tpIW9BQOIKLpx9Jo3IjNROJWiBfq8T5lvXdSo2xFEh6BOKvsX4thdBXrBeH5DEqcKlAkKVgcMk0Jo0FHdfHB7ImJ06Tm63AX1MD2PKGJRc0DP3PE1kBPFLJyOgs4hwDyn8gssafZ6ZiohGv%2BSMzBhINS66slyZZNdRw%3D%3D%7Ctkp%3ABk9SR-qLtrq_Zg
"Altamira N500   Meistergitarre !, Aussteller 2022 Top Zustand, !",Neu (Sonstige) |,"CHF 719,63",aus Deutschland,"+CHF 19,98 Versand",https://www.ebay.ch/itm/297619700346?_skw=gitarre&itmmeta=01K7XTDGPNR1H1J70VRDMPNC60&hash=item454b843a7a:g:~RkAAeSwigJoUskG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cBssb6nHlupTQCWeoPtfuWenbF9vt5LKN0m1tTqiAmYeLyhCgDTvbF9NTFJ5ox%2Fi37H1mi2cwi%2BHNtwDNx9l%2FZoE8XNDqkteZqLD4Jn5RC8g%2FRrznIpaLDlCugr0cRjs5U8%2BmWVFZ0kpGFBQPD7BnMfq9oJphyR226q59t5boBU5VmT9wsdhradcvyBN3CNwDsfjIjJVVcdcjGe%2BqqUuJTxhY53LjBj8TYYfneFDWxoProG3QQjl2H4qxVRjJRk2IfSAzuYTO8kcfvUUffDUvC%7Ctkp%3ABk9SR-qLtrq_Zg
"1/2 Kindergitarre, Konzert, Klassik, Gitarre-mit Zubehör-Tasche-Band-Set-J2!n",Brandneu |,"CHF 35,27",aus Deutschland,"+CHF 30,15 Versand",https://www.ebay.ch/itm/141143492795?_skw=gitarre&itmmeta=01K7XTDGPNRVVDJK6SV0PKKXES&hash=item20dccec8bb:g:pvwAAOSwcLxYEdIE&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dcdHnpeRreGDsHF8InlCdxdA%2BoUmPOpkNi37EY9cSdrPL5CBHk7LG8JpZaSgBM1IErirknC2lFd%2Fle%2FAy8dVrEJ%2FMCOvMGHU7WaOrWiqT6dzynHKrWUekgVaCy0RUUOfayFnXo1zB5vNzNGuw4xreArO4aGifhdrZPPPI62l4PkWcu968LmYyK4YvrMcQPkTfuBs91jKW81qWo3vjPjTBpIYaniq%2F1o95rEhz4%2FCi1cA%3D%3D%7Ctkp%3ABk9SR-yLtrq_Zg
GITARRE-4/4-KONZERT-CLASSIC-VERSCHIEDENE-MODELL-AUSWAHL-LERN- U. SCHULGITARRE!n,Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/190653662266?_skw=gitarre&itmmeta=01K7XTDGPNTWFN78CGSP4Q22CE&hash=item2c63d8043a:g:MegAAOSwOyJX377Q&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eEd0AkhXnsCwVF2ARkmTFuDab39xs7aCA2dYuAcrPrVptOvHHpgQDlY6%2FeeIhJR7sBeFU%2BDW2akcc9gjb%2Bvp92nBGldYQp86eQOYrWMRLBvv7IsF93cMvNwRvynP1HntSXqGOGkzk1ArN6kLEz8bfqAI440gzcuYS9MA3vzeau49sAtk4Hz2eJ%2Bb6uf6%2BaUDKzc7DAKecFkdI5Ogq%2Bb8FQYJaXWuI5jkx%2FZyRo%2FX1OOiAyhWH2ktpAq%2BMsAHNR7SNh0KvI099b1hyaV8oezHxM%7Ctkp%3ABk9SR-yLtrq_Zg
GEWA PURE Klassikgitarre Basic  1/4 schwarz,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858374?_skw=gitarre&itmmeta=01K7XTDGPNHCW2TEGFZQ8508J9&hash=item2233e9f3c6:g:UBoAAeSwfHto8QMI&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fZ4ZM7in5U6wzsPtXPcDLXmGPEcMudHvQXYJ7iymBtn5fcsvnFRvM4eRq3ypI63Q3vLUFahAIz%2B%2Fe8%2BbEmOdK51%2FsyUhxCX09n2M5aCtXLbL0EGg%2F4gDfoDyvTNiueDix6F7ANxw8aNw2AvuQ9ic5z07wseVupu0QTsbAyCgGfVmqNDGbpgrYW7LvqtaWhKNedXmLfqv%2FOY6KrsKQqw507CMwu4BYzQaF5mltrANe9PAf520ODlIwhDFUbkOxDtR4xnDrGOAOUZ7unvPmwDQ6l%7Ctkp%3ABk9SR-yLtrq_Zg
La Mancha Rubinito Rojo SM 63-N Konzertgitarre,Brandneu |,"CHF 167,14",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857282?_skw=gitarre&itmmeta=01K7XTDGPN3RMX0BV79QVMX0PZ&hash=item1fce57f602:g:TFQAAeSwzwxo8QKW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1crJvAjMLB4JaqqzQiYZ453PzpRSV1hx3GZ1W83y1SB4jOtSYrS7tSz9qDDCqgcVpvV6IpEp%2BMa1%2BS6aIz%2BFe0d73QEamh%2F3pz%2FYQbCc4Pyg%2F6vS9HsTiGpVlMfazLZlT4e7IQH1yo3nm7DS%2BvMhFrnufbFRqA%2BomhqzuuMsMV40fHxHkocYr51Pf9oeFIOjUouXO0K4lwvRzN9%2B43DN5vyCovbHsw%2B%2BGgIb3Q2ROeLiw%3D%3D%7Ctkp%3ABk9SR-yLtrq_Zg
