titel,aktualitaet,preis,land,versand,link
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
Shop on eBay,Brand New,$20.00,,,https://ebay.com/itm/123456?itmmeta=012DEW30YG0MEEKND7NH&hash=item123546:g:acwAA9KNiJowH:sc:ShippingMethodStandard!95008!US!-1&itmprp=enc%3AbgepL1tlUHjMGCVfSTGJh%2BzsVKeJ3CQk7NizDI4BZeppuFnmyS6Ijyp8lh%2FnEw%2BWqO7uTV1Q6izE1R0T54aV8j71F4xlWfVcGft4%2FiOQhtqVXA1rW6M1atPARQRmhqUxtEPJKhKtSFgI%2Bvwlzb0GwVCtkp%3ABlBMUObkmabpYw
GEWA PURE Klassikgitarre Basic 1/4 walnußfarbig,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858373?_skw=gitarre&itmmeta=01K7XRR1CYQSJ7T3HBRZ4VY630&hash=item2233e9f3c5:g:egcAAeSwR3xo8QJa&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eTZv1krvoAOdPqKxAUNqGC7GdJJg3Utzf328b85AkUrVHCPSduP7nm3F1HOatMyx4i%2FaHsiP30LV39HQU4exbMNvk5%2BxSnQKmSuWlAoFnHA2dpLEFjwTu45ilTeVHNJ2HkbW%2BCihRpy%2BhK8iJu1j4mwzu3P7OX0cZh9kceCEeROc%2FgNiEJZZhPIbyXQwWHGiZ5XUapHvei2Vnne79zstZfvW6tVr%2BAo3uvPSels0j7lvWjyvIR9hjGXB7BTICtg%2FkY9QAsYH3VwESBGa1lUmwE%7Ctkp%3ABk9SR_qW4Li_Zg
Gewa Student  3/4 Linkshänder Konzertgitarre,Brandneu |,"CHF 108,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857358?_skw=gitarre&itmmeta=01K7XRR1CYDHWV5J8TJRG2H4EV&hash=item1fce57f64e:g:VG4AAeSwjmBo8QJb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dDlYBalOZRc6s6soaFy4am1Fogx%2BQSlAj86CnvaS49ahz5%2BsldeHr3pXmucHdth6h%2B3skZgJXIURwQLTjN512MO8zyA0%2FZPxi93MK9Y0j020%2BtEYXs80OVwFnfhU1o2yJvBnUtmRqlWywA90%2F08TloFWj--FnH4XrdsEjNeYRKKcfpQ%2BlpC6ykGT3Kf18cf%2FSoDqw9CkO9M%2F41j4FjLdWTc7tZyYbflwipKrAIvmpB1isqqnPpR%2FCQaGZA7YLiTMub56B7ECVVA84ZLOO%2FcPkc%7Ctkp%3ABk9SR_qW4Li_Zg
Gewa Klassikgitarre Student Natural 3/4,Brandneu |,"CHF 113,39",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857278?_skw=gitarre&itmmeta=01K7XRR1CZ0JT95DS40HC5RJHT&hash=item1fce57f5fe:g:JyQAAeSwHzxo8aIk&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dDoJWOkxZBRPty7H0Ux%2F0wRm0Q2aaivjzRJq8Zo%2FE6D9JSb0f7g8wOBHVMXuUbChzTF78AjxFfzNR0OnuQtDGgEIr3VHPCtdx7%2BTT7HNMNxvXVp1ULNOfSHfEQaVkmnOVxNjWcU7mQOglWMI5BY31JLI3w4R863pB4DZwcM9Bh6YWw%2BrMiHNWm00KH%2BlF6PeDj1iblFjhWMsT9G0e4IThAqH1LTdK2UtL9BYlQc2thSiRDWYdGI5oaei7XsY4L2bJgwAkD%2BfNIJSkbNbE5LQvq%7Ctkp%3ABk9SR_qW4Li_Zg
4/4 KONZERTGITARRE DECKE HOCHGLANZ SCHWARZ BODEN ZARGE BRAUN GITARRE NYLONSAITEN,Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/144284602354?_skw=gitarre&itmmeta=01K7XRR1CZDHX8J0P4YSCHQBAA&hash=item2198084ff2:g:kYsAAOSwWS5hi2t6&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eOdI1rO%2FpGI%2FHOd4FXxnwf3WsYGz84JPEE71aZO0csqFFUFfSVxG9lsi7eW7nCsoL3IM0jD6LzQtFx5tgoJ2dlm6hJQMXBe16iQWZ%2FDYongtrkZwc1n%2BsOJGW7%2BTpUVMBflnN7Bi5QxRENIYeJc4KKwqSxT9ixjAiY%2Fv77FJwJ4E5QjqrajWgqtaPiNdLPF7aKbXjrpdQqUFQN4NmiPBaMk4hwSqhCiXPKM0isPRh44hiXhYu5RqOWK7BGqJnixE0gE3oOEKsP%2FoMhGRVon8iH%7Ctkp%3ABFBM-pbguL9m
1/4 Kindergitarre Einsteigerset Sunburst Tobacco Tasche Band Saite Pik Gitarre K,Brandneu |,"CHF 39,47",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/144659013973?_skw=gitarre&itmmeta=01K7XRR1CZNMM3F30SNZADS6V6&hash=item21ae596155:g:sQMAAOSwXCVkGVRl&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dNkwEp%2B2LNycm5SCx1o3Zi5339oGrnUAjBuam2sZw0xCsWf17ZCFeperIEssf08KDgUhddn9jh9YK4ujzsKuVafZ%2FYjfaJD6N0jebKSLhIzyHr96M0z7sQj4Oc1nJ%2FQ2%2FYz8E3y9fayypwhM8ytxlIDBtdJe0ld8dA%2FtiocLKnLEznijVjya1UurKRoRhoTHdiD05xsdxYv9hDZgOhIhuNz1QmUin6K2K6E5VSadqXwDSOrWWUeC9mKgcPhZn8uunP7YuPz2rHIbShYdUHSMyl%7Ctkp%3ABFBM-pbguL9m
Gitarre Vineyard 4/4,Gebraucht |,"CHF 108,94",aus Deutschland,"+CHF 58,97 Versand",https://www.ebay.ch/itm/256905155820?_skw=gitarre&itmmeta=01K7XRR1CZHCEVZKY0HN27N0WR&hash=item3bd0bd94ec:g:wBgAAeSwTR1oCkGG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dySL7f3UsbPFXs3J4zqD1uptTWvohFpEBKCVcCrRUNTwKPkrJgO0p9IQgWy1j04gNOWdXKHnePFcKmqaLTH57th2ckTKWl7p05iZxqiuuzzvBLMYS1tm9%2B5glqhcME%2FUpThAM6O%2F%2BIHXVz4P8s9nDOtDVpchLX6naavomjqEDxMrItcWUE6PHa74h8l9j7ec3nzzqMyZ2WNQHoy3BtzN7N9ZCsjqvWHP2WRphwJ9v%2FarYSlUtbt%2B0vXHFfCgFDrvRtwXt18CqPEUVixDtYoDb7%7Ctkp%3ABFBM-pbguL9m
Gitarre Sevilla N-60,Gebraucht |,"CHF 128,93",aus Deutschland,"+CHF 54,97 Versand",https://www.ebay.ch/itm/256912441695?_skw=gitarre&itmmeta=01K7XRR1CZ9M0BACRARD5QAH7V&hash=item3bd12cc15f:g:JCwAAOSwanlmR4Vz&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dcSIqF15iQqiYdwuIjEf2BZG7l4EbQwUe6qcPMQjJjGVEkhn%2BV7j7ef2nHypHJltBcwq7CbOTwxuA4Rzk7YjAPzrVqB1MHHaMU6aydjrOqD3T0jO3g0zHO2KIODXM%2B5xcwWpUT1MCWPqlmApyDWkyi30ML7eScmE1yM8pXSS4FeKg%2FYg59l23QUSslgWr7BCyEqYb%2BbVgRN%2BsochH1IsAUuQgVKMICa1I33H9U2KW5JrpjdkEJSuZlHqA9BYnmqoPNRqLGU4XGcNZOERBYJ50d%7Ctkp%3ABFBM-pbguL9m
GEWA PURE Klassikgitarre Basic 4/4 transparent blau,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857351?_skw=gitarre&itmmeta=01K7XRR1CZRFD4GCP92Y0AN2KN&hash=item1fce57f647:g:hkgAAeSwdCdo8QJb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dDyeZUyu5GRVipmGgknwDBuK%2FLcK1pvD5TNPBu7D6aJEDOJZFuBaZ%2FtInJUUoh1yxL7aqedgWyfWsLMVqLdEIXIEKxIML%2FXPIBvFmu%2FE1W9wkyNmGPuUr0Og5osLKAFAUPK9YFOZTHXM4SVlrGAirV25EjhVe7yCEmZ%2F7eGCpFA0F75gCAyXGbHEuD1vFQ4UZ3nSuXv52efKV%2BaT5G4HAwkzHEek2YqzvQ831TjZf%2Flw1%2B56eseUaVHSM7Gz92ZEIh0DTBzDXa3dA1fbtx1DO%2B%7Ctkp%3ABk9SR_qW4Li_Zg
Gewa Klassikgitarre Student Natural Linkshand  4/4,Brandneu |,"CHF 116,75",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857364?_skw=gitarre&itmmeta=01K7XRR1CZZWE8H07XJ4JWFB39&hash=item1fce57f654:g:HCcAAeSwVsdo8QLR&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cNUup8%2BwmhxNnKbikKQfoP0OHg4Qi0suaEOjDJE3ZN%2FPJ0JueyAZL8XnquTDeI2CrynL1Yv%2F6I6smLRD8kEXJjH1FbXWGbHrGTx%2FGFF%2B1TtqXB%2BIOXG%2BkhmqKp5dE%2FK9gszYpTyX32rXN6dFKuw4cQK%2FY8D8TS129r7BxGta5XJlGKFD7K3IIl%2FSjAZ43U2c2ag82hAYXH2a2bvF2Zg%2FZs62133R2YhNH0ZkIRno3XiQ%3D%3D%7Ctkp%3ABk9SR_qW4Li_Zg
La Mancha Opalo-SX  Konzertgitarre,Brandneu |,"CHF 377,12",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857225?_skw=gitarre&itmmeta=01K7XRR1CZCTWD6C7YZMKC6NT1&hash=item1fce57f5c9:g:dBoAAeSwV0Zo8QIe&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fUnErOb%2FjD5FoQ8sRdEvcoWe4qmmOaHUmKmA6wmbV3C6D1j9PGx2ulFtOxFM9WRgByaEZaJDdnOBco6jZDhQVgCpUcvxiEalr8jz%2BqYyvmkiVe08%2Bdfgy%2FDbQCZ1AibFs1UI8sGkbFLKnSRsQnSIa80S9z%2F0OqMwE66QRpO1RISGoOc%2BN0%2Fi64Gn5dN6T2hwVbw7EejjiEszT89UHl63ubvDQDiYlWzEAY71c6tLRlRA%3D%3D%7Ctkp%3ABk9SR_qW4Li_Zg
GEWA PURE Klassikgitarre Basic 4/4 transparent rot,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858381?_skw=gitarre&itmmeta=01K7XRR1CZ2588R9AEJY75CZZ5&hash=item2233e9f3cd:g:g80AAeSwZ5lo8QMQ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ebRXlmIDu8qhTxQlYRfMmd89hej6g3%2F%2BiC%2BeFxfgmXugpK0G0nORZhlYTfTy8UlFLjI21bKNzKj1kIkmIJfh2wQR6Z7T9FzLIQb2aGc2PysILVJWsE8pGD%2B2BGkMEhqYHaqkl14%2Fb3BB6uhZYpFVtRSlCR75lnp32vNrJnClUgVW0yfMUc19tqHKMRaRAJmWhjDcwS0EcyQU7bHGPs7dMn6TADYOZZWP5fdu48%2B7KhmVEZ0srJBNWonURD5Wk%2FCbRDQHQgpyjaVpxWubp%2FdBNP%7Ctkp%3ABk9SR_qW4Li_Zg
GEWA PURE Klassikgitarre Basic 3/4 transparent blau,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857402?_skw=gitarre&itmmeta=01K7XRR1CZ8D8WKFRHRMJW12AJ&hash=item1fce57f67a:g:TFcAAeSwzwxo8QKX&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fiUIXHgFJgrzPNGC0MRm%2FBcmbZabzVpmAx2ZT637kl2PxBJJItuVacVqShWFZz8fPf3%2FfaWd6ygQp3ghCqOBFKmcmNrxxxe9bpkzZE%2Fecf0VPW%2FxjlGXpTuFQo3uwqdN2RM%2BdudeDqE1JdljI0LbtxVmf5OPKyW0w17hrZsWMCsEbHwDZvmDQH0qaakis%2B7WsmL0T90TYoTuwAW1Ze06%2Fl%2BZdm0Q8FeHQ3MUQmXBDdc0%2BgrYSBAu5H%2Bt5yz2qfaN77XCrOR5S6HzbfOFbJpy4b%7Ctkp%3ABk9SR_qW4Li_Zg
Höfner HGL-8 Konzertgitarre,Brandneu |,"CHF 587,09",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858334?_skw=gitarre&itmmeta=01K7XRR1CZPKDXZH83ETK92B57&hash=item2233e9f39e:g:X5IAAeSwR~Bo8QJZ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ccDU0%2BzwxC9vo7LQ1h4t9FnDyWV72%2BbjP4P0koVjtqrKbK25UsgZFtx%2B5BMf8j%2B0NNOg%2BEyAjZCSkHjXOCJgMKKX4N7y9KVtmQ%2BYVJPNB0%2FzdMw%2BTRzUZcbcT1AI%2FaCBEJQWp55cIZCcsUNU3XTn0Lfik8VnKpPGnZ4ytQWHiEKVyzJm%2BHsPm6h1qzYX2nI5KrnX%2BtQiClGfG1i2SK19SSzlMtQJe5sCi5niC7pRh9EZ8VA%2BatJPOM1fx9To1DLAcM0jTeP2ZAOi1OP1U%2FzbYk%7Ctkp%3ABk9SR_qW4Li_Zg
ANGEBOT: 4/4 KONZERTGITARRE ROT SCHATTIERT GITARRE NYLONSAITEN - TOP,Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/196067438173?_skw=gitarre&itmmeta=01K7XRR1CZ2S8GB9GVTDNZNZ91&hash=item2da687ae5d:g:myQAAOSw-idlSMBW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eKLkV5uFIlO2trjVbATceDrRkRRqhAAx7uIRIQpImXBWtXCDdsLTgxaZCXwrCPXDDbEe8NhF5nFyd%2F1so9DTZPLRZTHU1cPQ%2BXivPEn4PVeuDiR%2Fpcae7jC3vovhWHZvkQ7tJXFBU1hn8J6HqpN6RtxYyGbB5rJWfwT4MvNZZsnzfZuxI0NZYgXpv2RKXhd6IdFGKfG34KZjKu75otK1tqr9gy2jdzrGLadPR4hIDxv9uFlG%2B%2BdZtMm4YlrWjCyPAQzgL2aTPWd%2FmdfcKNlp5N%7Ctkp%3ABFBM-pbguL9m
"EKO GUITARS – CS-2 SUNBURST Klassikgitarre Studio-Serie, Maßstab 1/2, Farbe Sunb",Neu (Sonstige) |,"CHF 67,18",aus Deutschland,"+CHF 46,19 Versand",https://www.ebay.ch/itm/226988324231?_skw=gitarre&itmmeta=01K7XRR1CZBF0RWV25XVBXRCWV&hash=item34d98ef587:g:Gl8AAeSwXJVo0nHY&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dhivCIybShmE52VypNLKGwkyd9z72FksiEULC3G5fUXO5%2B6Q4FTZFpH2lf%2Fl2ifvq2HJm2S2tB%2BadIF1U5TLTlaQeQE5MfKHqckpOTChyVgyZbpY%2FRH7nz7vXT%2Fm8hUqDkxXPmETLTiQm28VeoQRMWW8AViehaIKijyEbqvxvkT73dhFs3l6ypKVm35tqByKcdwPRPiWkqfilRbI35AnlGJg3pf3tP%2FZbnddqyuXHT72teZs0PvrHZWT4OFVn6SC6qzY7JkyY9T6ZWVz7Y%2FzS2%7Ctkp%3ABFBM-pbguL9m
Gewa Klassikgitarre Student Natural 1/2,Brandneu |,"CHF 113,39",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858333?_skw=gitarre&itmmeta=01K7XRR1CZG4MGQDA80Q3P3152&hash=item2233e9f39d:g:9VoAAeSws1Bo8QMK&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d%2FXvnkBtFHqL7iQF%2BTDvQxgGc%2ByPbwfXJbYW3BnbE1dSJiySIv7wXYFLsey%2FLndVNDDoxVydAZ3ixeHWQzVwwt3Mc4XWBZR5grUMC%2FImT9yZ5AhWzMU6opVT%2B8Yb2OaUytz9JAXT3jD8pEX4M0FQR3jkUvwt6FB%2BzW%2Fdwf96yagDzUmxEuC1pjMFAUdvF2OGjf66vTaa7HqRDxzhi1jULL2cTh2YHNNDdRfj98jclIoA%3D%3D%7Ctkp%3ABk9SR_qW4Li_Zg
GEWA PURE Klassikgitarre Basic 1/2 Transparent Blau,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858372?_skw=gitarre&itmmeta=01K7XRR1CZX3JWKKYNW8GQM3XE&hash=item2233e9f3c4:g:mZEAAeSwj79o8QMR&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dAzCB51rV3s7%2BnMtlwqj4Tg7YBqJJPpOYGVM5W%2FQ2aaMUIrXfcyW7F2wh0IyV8vIp2v7V6driM9Gbjq5mN5g1lhDnStvyJS5%2B2hff8WljExq5%2FO5GsxvEhP0lwRLByu2596tKrL%2FmLTR%2FuNYDw2BlH8qWIP0onI%2B0%2BoIHuWSX2ndutmDR1wuBw9%2FVg7ncfH%2FD%2FBPGn7v%2BfHbg1aasvGg2hsoRRaumxNYNkMrNT0xSkdQ%3D%3D%7Ctkp%3ABk9SR_qW4Li_Zg
La Mancha Rubinito CM 4/4 Konzertgitarre,Brandneu |,"CHF 183,94",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857274?_skw=gitarre&itmmeta=01K7XRR1CZGJVFFFXAVGHNE9VE&hash=item1fce57f5fa:g:BBAAAeSwfuto8QKW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fG%2BxoiHPDSA0YELhulb%2Bg2ZVZj9txSS5L9OtZsCz7efY8MyjwGHV1p5Esbd8RN1cmSCIUzuD%2BPpCUIK%2B8KbemuCMYnu%2FhYqbOS93hCLkc2zBH3wLY1Rtblvm3hfWvIn7s%2F2%2ByvKV%2FbrKP75dzpnrWV5Oxh%2Bj9qbL4%2FOAm7v%2F0KT0Qf%2F5N4jzfbkJZvsjLpXwzOtbDcSIJywGVylYWHKw%2BYictcwNuYmAuR2aoB0lA1VA6jsQAosMA2Hbb7Q9ZOZBWhyYM7Y6C13BKj2%2BrUqWNd%7Ctkp%3ABk9SR_qW4Li_Zg
GEWA PURE Klassikgitarre Basic 1/2 Transparent Rot,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857333?_skw=gitarre&itmmeta=01K7XRR1CZ3KR2JBD2Y7XHESRS&hash=item1fce57f635:g:OfIAAeSwCEdo8QJZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e1YyNDNnOsvoU48EFX%2B%2BSwmA6Ku%2FLXtG3vWjo46UAoPnOCcet0bWiUPFer%2FC%2FbgQ5%2F9IQu%2FDI1UwIs9l3llRR7f8xzpxrK7dNTc6pa9u00%2Biw9TujwNAcSpZBzo0Pj0aOrXspvkpXlX06RWy6YtQBvRY%2Bmga169IHKHUsJV3ojarOAVJYKsMWq3jkymlQHV3%2FpbR1IKykd0DETSPlMlPSmKzHi17pppp4D859X9n5%2Fkw%3D%3D%7Ctkp%3ABk9SR_yW4Li_Zg
"Altamira N500   Meistergitarre !, Aussteller 2022 Top Zustand, !",Neu (Sonstige) |,"CHF 719,63",aus Deutschland,"+CHF 19,98 Versand",https://www.ebay.ch/itm/297619700346?_skw=gitarre&itmmeta=01K7XRR1CZDF227WNSG9JQ0Y5J&hash=item454b843a7a:g:~RkAAeSwigJoUskG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cBssb6nHlupTQCWeoPtfuWenbF9vt5LKN0m1tTqiAmYeLyhCgDTvbF9NTFJ5ox%2Fi37H1mi2cwi%2BHNtwDNx9l%2FZoE8XNDqkteZqLD4Jn5RC8g%2FRrznIpaLDlCugr0cRjs5i0%2BnUsNkGjl5PKPkr3rBfgeIT%2BJ5sdDffzubFv1Vgaf8%2B5BNQuyd6FkwGcKwFAtTPEZSjVE18L4TczqlET7Zxog5Rpp64hZlvYc8ycaxT0v2FEDKb894hmPYVSeblxre0rfjmlRTLlJ0W4cUTYllM%7Ctkp%3ABk9SR_yW4Li_Zg
"Gitarre 3/4, Konzert, Kinder, Jugend, im Set, 3xPlektren, Tasche, Band, Saiten!n",Brandneu |,"CHF 41,15",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/190854480996?_skw=gitarre&itmmeta=01K7XRR1CZTDT1P0D36QVF8PQQ&hash=item2c6fd04464:g:EJ0AAOSwys9flsNe&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cvBp%2FLl1eoUBbmA14Yr3nO%2BDebo%2BEcNyUirFPrnqNdaFL2M26GKxV2ZXEyV0SbbnYI0r4f2PNnhJK0xSJWzvt6jQDT4Z%2BHmHmq39LWeKc4swXe910F5ZL0pazHmJPY0aGyV%2FhnV5E1XKK%2FiISokYSRF5mi%2BNf0pjeVBVOOo9KYi20O9nrSxS%2BzV53CeOykYeyEPCrtk0EyVL3RcNVoOJPrSHGkjO9in9cQk27Hyl1wHA%3D%3D%7Ctkp%3ABk9SR_yW4Li_Zg
GEWA PURE Klassikgitarre Basic 3/4 walnußfarbig,Brandneu |,"CHF 66,35",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858375?_skw=gitarre&itmmeta=01K7XRR1CZ96PS0T3KJB314A21&hash=item2233e9f3c7:g:4hAAAeSwcbdo9Ec~&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dvcb0Zc7mx2kcp%2FGeyd7TtG5U%2FyQ%2FkIkDPzz4y5c81HPFbCqStDRctWBukoGWzYuhHdXoUDHYcefDutulmHa4zXbWHhmhyAn4tGuRn%2BlxU76HE9bzCNqes6LZb7KpWUl3I2EEM%2Fw5xyZv4TL%2BgFXM2H1nnhdDswRFH1aHwE1ijV%2FvIlMugrUIS2rNpq4DsWI6amK%2FjSFXuPEeP85iN9OiLKYxPZU192yGzu19yhkcShA%3D%3D%7Ctkp%3ABk9SR_yW4Li_Zg
"Gitarre,4/4-Set/Zubehör-Tasche+ Band ,ersatz Saiten-3xPik/Plektren,Farbauswahl!n",Brandneu |,"CHF 46,19",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/190858423784?_skw=gitarre&itmmeta=01K7XRR1CZZQGF13PB43FRXGRP&hash=item2c700c6de8:g:TocAAOSwOyJX39f3&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ehQ4yNj7PMh1qxKkGb%2FmulRzSSsOHmMHVZ5r5VpfYLm%2B38nFbjgfdUdvpKAN7Aj%2Fh3%2Bmczhy3AeFt%2FxUYJSMIzlh56ZiNAMZpy7--StxrJnZYLXXzkBiUn%2F3US79FsK7U9N2mhvmHpoP2D%2FPcEHy3BMAYyZTkkbCrS6ELgya5RhtMQaaNHeqhX36qGisCzarW5HGUwCwehjZs5hYBO0ev2310pWKANTg3L0fpciIQuMg%3D%3D%7Ctkp%3ABk9SR_yW4Li_Zg
GEWA PURE Klassikgitarre Basic  1/4 schwarz,Brandneu |,"CHF 57,95",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/146899858374?_skw=gitarre&itmmeta=01K7XRR1CZ4X9R6BMGMPZ4HWFA&hash=item2233e9f3c6:g:UBoAAeSwfHto8QMI&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fZ4ZM7in5U6wzsPtXPcDLXmGPEcMudHvQXYJ7iymBtn5fcsvnFRvM4eRq3ypI63Q3vLUFahAIz%2B%2Fe8%2BbEmOdK51%2FsyUhxCX09n2M5aCtXLbL0EGg%2F4gDfoDyvTNiueDiz0wrfiZndkAYZAjWQ5S9%2FmenCS%2FMEHy8uarm%2Bh9%2BsxjYSbl0iGKrP0zLzwE6SE4QkrEU1MolP4Zy3OCreM6qMVgEPUVdLym3KcWZ8JTI10vWo6UM%2BdV15HLVXzVmOwloW%2BaFS3xakgRqyfi85tnOzn%7Ctkp%3ABk9SR_yW4Li_Zg
"Gitarre,4/4, Konzert-Classic-Gitarre, verschiedene Modelle zur Auswahl,",Brandneu |,"CHF 38,63",aus Deutschland,"+CHF 27,63 Versand",https://www.ebay.ch/itm/191439162925?_skw=gitarre&itmmeta=01K7XRR1CZQS2HPQGPZVTPACKA&hash=item2c92a9ce2d:g:ozAAAOSwmLlX37tp&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c2Ko7rMZa%2FlBOcRkQMep87syFku%2BvDjFKoGwXDFV%2FXK5PiX7l4lcyXYkoAIcFcUWE8uxVvcGLSRmj6xFutLQoSxB6X6UECpJC5VJMjzbo9UdVlTzP2KsWOQofuE1vW%2FN3BcYqvsgdC2ohep%2FBDEASockqhDpWVg8x99Wk9CQeK6%2FjalgsLk0wM9i2pIMSZVpua34bWqnu%2Bsieop4tLvWYcVGQhL8asJv8mabU7jGiYpw%3D%3D%7Ctkp%3ABk9SR_yW4Li_Zg
La Mancha Rubinito Rojo SM 63-N Konzertgitarre,Brandneu |,"CHF 167,14",aus Deutschland,"+CHF 8,32 Versand",https://www.ebay.ch/itm/136605857282?_skw=gitarre&itmmeta=01K7XRR1CZ3NHHDR8YHQ63QZNW&hash=item1fce57f602:g:TFQAAeSwzwxo8QKW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fkeAp1gt5JxitP7jixr3rh1NpsB34h195CFWq9iZJpVna6asFGYtPa%2FwxShFt4qJPD%2FNfzVxjg6dAbsSGG779gDCRZ7fdfhnsb7xxXEA0jfjeMslrRd3zltIm7RUJTAZsbJlNvVj6nMapbOC6Dl6gPihojboozmrkQqG1HbXUcDZi9iurk4ER1MkRJWUdK4o12Y%2B3ke0zc8GAuLHZf%2Fyp5zxYiq74m%2FIGZH%2FekAMKJIympZLB2XvHTlMq1hR8Uzyissiu3rVeWrFkjCRFwXb9e%7Ctkp%3ABk9SR_yW4Li_Zg
